path	line	text	classification
docs/PRODUCTION_SCOPE_2026-07-02.md	19	| FP16 keep_io 640 | `rt202b1` | experimental usable | Slightly slower than `rt201`, not production default. |	active-user-facing
docs/PRODUCTION_SCOPE_2026-07-02.md	20	| Stable runtime evaluation | `rt202` | not adopted | Final public `spacemit-ort 2.0.2` is fetchable/selectable, but Day 2 clean retest aborted on current paths. |	active-user-facing
docs/PRODUCTION_SCOPE_2026-07-02.md	21	| FP16 keep_io 320 | `rt201`/`rt202b1` | known fail | Keep documented as unsupported. |	active-user-facing
docs/PRODUCTION_SCOPE_2026-07-02.md	37	`dynamic640` INT8 on `rt201` as the primary production visual branch.	active-user-facing
docs/PRODUCTION_SCOPE_2026-07-02.md	42	`spacemit-ort.riscv64.2.0.2` is pinned for reproducible evaluation as `rt202`,	active-user-facing
docs/PRODUCTION_SCOPE_2026-07-02.md	43	but it does not replace `rt201` or `rt202b1` because it aborted on dynamic640,	active-user-facing
docs/PRODUCTION_SCOPE_2026-07-02.md	44	FP16 640, and vendor320 checks, including after a clean board reboot.	active-user-facing
docs/PRODUCTION_SCOPE_2026-07-02.md	58	The `rt202b1` archive URL in `third_party_manifest/runtime.lock` uses URL	active-user-facing
docs/PRODUCTION_RUNBOOK.md	10	cd /data/banana-yolo11-spacemit-demo	active-user-facing
docs/PRODUCTION_RUNBOOK.md	26	'cd ~/banana-yolo11-spacemit-demo && readelf -d app/bin/banana_yolo11_demo && ldd app/bin/banana_yolo11_demo'	active-user-facing
docs/PRODUCTION_RUNBOOK.md	40	This uses generated `dynamic640` INT8 on `rt201`.	active-user-facing
docs/PRODUCTION_RUNBOOK.md	42	Trusted vendor320 visual path:	active-user-facing
docs/PRODUCTION_RUNBOOK.md	45	BANANA_DEMO_RUNTIME_TAG=rt123 \	active-user-facing
docs/PRODUCTION_RUNBOOK.md	48	models/vendor/yolo11/yolov11n_320x320.q.onnx \	active-user-facing
docs/PRODUCTION_RUNBOOK.md	88	SAVE_OUTPUT=<legacy-home-path> \	active-user-facing
docs/PRODUCTION_RUNBOOK.md	123	Only keep_io FP16 `640x640` on `rt201`/`rt202b1` is currently useful as an	active-user-facing
docs/PRODUCTION_RUNBOOK.md	126	Stable `rt202` is selectable only for explicit regression:	active-user-facing
docs/PRODUCTION_RUNBOOK.md	129	BANANA_DEMO_RUNTIME_TAG=rt202 ./scripts/run_image_demo.sh	active-user-facing
docs/PRODUCTION_RUNBOOK.md	133	clean retesting showed aborts on dynamic640, FP16 640, and vendor320 paths.	active-user-facing
docs/PRODUCTION_RUNBOOK.md	163	Day 3 also verifies that the public `rt202b1` archive URL is encoded as	active-user-facing
docs/FPS_SUMMARY.md	34	| Supported production | Primary visual forward ceiling | `rt201` | generated dynamic640 INT8 | `perf_test forward` | 640x640 | 190.024 | 5.2623 | visual status from full/image rows: reasonable | primary production visual branch | Pure ORT ceiling only; no app pre/post. | Day 2 `performance_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	35	| Supported production | Primary visual app forward | `rt201` | generated dynamic640 INT8 | `app forward-only` | 640x640 | 190.567794 | 5.247476 | reasonable in image regression | primary production visual branch | Forward-only, not full image/camera. | Day 2 `performance_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	36	| Supported production | Primary visual full image | `rt201` | generated dynamic640 INT8 | `app full image` | 640x640 | 233.480423 | 4.283014 | 14 objects, reasonable | primary production visual branch | Use for still-image app pipeline; Day 4 final smoke also passed at 854.707 ms one-shot acceptance run. | Day 2 `performance_regression_matrix.md`; Day 4 `final_smoke_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	37	| Supported production | Normal camera effective | `rt201` | generated dynamic640 INT8 | `camera effective` | model 640x640; camera 1280x720 MJPG | N/A | 2.069 | pass; stable by-id camera | primary normal camera | Day 4 bounded final smoke over 10 frames; includes warmup/live loop overhead. | Day 4 `PRODUCTION_FINAL_ACCEPTANCE_REPORT.md` |	active-user-facing
docs/FPS_SUMMARY.md	38	| Supported production | Normal camera instantaneous | `rt201` | generated dynamic640 INT8 | `camera instantaneous` | model 640x640; camera 1280x720 MJPG | 238.716 | 4.189 | pass at frame 10 | primary normal camera | Single frame timing from Day 4 camera smoke, not wall-clock loop FPS. | Day 4 `final_smoke_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	39	| Supported production | Fast-live camera effective | `rt123` | vendor320 INT8 letterbox | `camera effective` | model 320x320; camera 640x480 | N/A | 9.382 | pass; stable by-id camera | fast-live production branch | Day 4 bounded final smoke over 20 frames; includes warmup/live loop overhead. | Day 4 `PRODUCTION_FINAL_ACCEPTANCE_REPORT.md` |	active-user-facing
docs/FPS_SUMMARY.md	40	| Supported production | Fast-live camera instantaneous | `rt123` | vendor320 INT8 letterbox | `camera instantaneous` | model 320x320; camera 640x480 | 67.121 | 14.898 | pass at frame 20 | fast-live production branch | Single frame timing; best responsiveness path, not highest-detail visual path. | Day 4 `final_smoke_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	41	| Supported production | Vendor320 trusted visual perf_test | `rt123` | official vendor320 INT8 | `perf_test forward` | 320x320 | 48.3266 | 20.6767 | visual branch reasonable | trusted vendor320 visual | Pure ORT ceiling only. | Day 2 `performance_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	42	| Supported production | Vendor320 trusted visual app forward | `rt123` | official vendor320 INT8 | `app forward-only` | 320x320 | 49.095494 | 20.368468 | visual branch reasonable | trusted vendor320 visual | Forward-only. | Day 2 `performance_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	43	| Supported production | Vendor320 trusted visual full image | `rt123` | official vendor320 INT8 | `app full image` | 320x320 | 57.540777 | 17.378980 | 8 objects, reasonable | trusted vendor320 visual | Full image benchmark; Day 4 final smoke also passed with 8 objects. | Day 2 `performance_regression_matrix.md`; Day 4 `final_smoke_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	44	| Supported production | Vendor320 low-latency perf perf_test | `rt201` | official vendor320 INT8 raw | `perf_test forward` | 320x320 | 24.4143 | 40.9483 | perf only | low-latency benchmark branch | Raw rt201 path is not a production visual default. | Day 2 `performance_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	45	| Supported production | Vendor320 low-latency perf app forward | `rt201` | official vendor320 INT8 raw | `app forward-only` | 320x320 | 24.210065 | 41.305136 | perf only | low-latency benchmark branch | Raw rt201 path is benchmark/perf only; visual semantics are not trusted without workaround. | Day 2 `performance_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	46	| Supported non-default | Vendor320 rt201 visual workaround | `rt201` | official vendor320 INT8 + SHA256-guarded EP workaround | `app full image` | 320x320 | 178.049 | 5.616 | 9 objects, reasonable | non-default available workaround | Much slower than trusted rt123 benchmark path; only enabled deliberately/guarded. | Day 2 `image_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	47	| Experimental FP16 | FP16 keep_io 640 perf_test | `rt201` | `yolov11n_640x640.fp16_iop32.onnx` | `perf_test forward` | 640x640 | 270.867 | 3.69176 | experimental pass | experimental usable | Not production default; FP32 I/O with internal FP16 weights. | Day 2 `performance_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	48	| Experimental FP16 | FP16 keep_io 640 app forward | `rt201` | `yolov11n_640x640.fp16_iop32.onnx` | `app forward-only` | 640x640 | 273.265611 | 3.659443 | experimental pass | experimental usable | Not production default. | Day 2 `performance_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	49	| Experimental FP16 | FP16 keep_io 640 full image | `rt201` | `yolov11n_640x640.fp16_iop32.onnx` | `app full image` | 640x640 | 485.721 | 2.059 | 13 objects, reasonable | experimental usable | Canonical-photo visual sanity only; not production path. | Day 2 `image_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	50	| Experimental FP16 | FP16 keep_io 640 perf_test | `rt202b1` | `yolov11n_640x640.fp16_iop32.onnx` | `perf_test forward` | 640x640 | 293.060863 | 3.41212 | experimental pass | experimental usable fallback | Stable rt202 does not replace rt202b1. | Day 2 `performance_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	51	| Experimental FP16 | FP16 keep_io 640 app forward | `rt202b1` | `yolov11n_640x640.fp16_iop32.onnx` | `app forward-only` | 640x640 | 294.988206 | 3.389966 | experimental pass | experimental usable fallback | Not production default. | Day 2 `performance_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	52	| Experimental FP16 | FP16 keep_io 640 full image | `rt202b1` | `yolov11n_640x640.fp16_iop32.onnx` | `app full image` | 640x640 | 503.659 | 1.985 | 13 objects, reasonable | experimental usable fallback | Canonical-photo visual sanity only; not production path. | Day 2 `image_regression_matrix.md` |	active-user-facing
docs/FPS_SUMMARY.md	53	| Experimental FP16 | FP16 keep_io 320 | `rt201` / `rt202b1` | `yolov11n_320x320.fp16_iop32.onnx` | `fail / rejected` | 320x320 | N/A | N/A | expected fail | unsupported | EP reshape/compile failure; documented unsupported. | `docs/RESULTS.md` FP16 matrix |	active-user-facing
docs/FPS_SUMMARY.md	54	| Experimental FP16 | True FP16 I/O models | `rt123` / `rt201` / `rt202b1` | `yolov11n_320x320.fp16.onnx`; `yolov11n_640x640.fp16.onnx` | `fail / rejected` | 320x320 and 640x640 | N/A | N/A | dtype-correct but not runnable | unsupported board path | Retained as dtype evidence, not usable board runtime chain. | `docs/RESULTS.md` FP16 model provenance |	active-user-facing
docs/FPS_SUMMARY.md	55	| Rejected / P2 | Stable rt202 dynamic640 candidate | `rt202` | generated dynamic640 INT8 | `fail / rejected` | 640x640 | N/A | N/A | abort | rejected; not adopted | Aborts even after clean board reboot; does not replace rt201. | Day 2 `stable_rt202_decision.md` |	active-user-facing
docs/FPS_SUMMARY.md	56	| Rejected / P2 | Stable rt202 FP16 640 candidate | `rt202` | FP16 keep_io 640 | `fail / rejected` | 640x640 | N/A | N/A | abort | rejected; not adopted | Aborts; does not replace rt202b1. | Day 2 `stable_rt202_decision.md` |	active-user-facing
docs/FPS_SUMMARY.md	57	| Rejected / P2 | Stable rt202 vendor320 candidate | `rt202` | official vendor320 INT8 | `fail / rejected` | 320x320 | N/A | N/A | abort | rejected; not adopted | No stable rt202 vendor320 fix. | Day 2 `stable_rt202_decision.md` |	active-user-facing
docs/FPS_SUMMARY.md	58	| Rejected / P2 | YOLO26n float 640 | `rt201` | YOLO26n float ONNX | `app full image feasibility` | 640x640 | 600.287 | 1.666 | giant false refrigerator box | P2 only; rejected for production | Timing exists only from failed feasibility smoke; semantic failure blocks adoption. | Day 1 `yolo26n_feasibility.md` / `docs/RESULTS.md` |	active-user-facing
docs/FPS_SUMMARY.md	59	| Rejected / P2 | YOLO26n dynamic INT8 640 | `rt201` | YOLO26n dynamic INT8 ONNX | `app full image feasibility` | 640x640 | 1147.946 | 0.871 | giant false refrigerator box | P2 only; rejected for production | Slower than current dynamic640 and semantically bad. | Day 1 `yolo26n_feasibility.md` / `docs/RESULTS.md` |	active-user-facing
docs/FPS_SUMMARY.md	60	| Rejected / P2 | rt202b1 production replacement | `rt202b1` | 2.0.2+beta1 runtime line | `visual sanity` | various | N/A | N/A | not adopted as production runtime | P2/historical-experimental | Still kept for FP16 keep_io 640 experimental because stable rt202 failed replacement. | Day 2 `stable_rt202_decision.md` |	active-user-facing
docs/FPS_SUMMARY.md	61	| Rejected / P2 | Official public 640 INT8 artifact | N/A | official vendor YOLO11n 640 INT8 | `fail / rejected` | 640x640 | N/A | N/A | not found | P2 search only | No pinned official public artifact found; production uses generated dynamic640 INT8. | `docs/RESULTS.md` quantization notes |	active-user-facing
docs/FPS_SUMMARY.md	66	- The fastest number in the table is the raw vendor320 `rt201` forward path, but	active-user-facing
docs/FPS_SUMMARY.md	69	`rt201` because it gives the accepted production visual behavior.	active-user-facing
docs/FPS_SUMMARY.md	70	- The responsive live branch is `run_camera_demo_fast.sh`, using vendor320 on	active-user-facing
docs/FPS_SUMMARY.md	71	`rt123`. It is a separate product branch, not a replacement for the	active-user-facing
docs/FPS_SUMMARY.md	73	- Stable `rt202` and YOLO26n are explicitly rejected for production in this	active-user-facing
cmake/modules/FindVendorSpacemitOrt.cmake	2	@file FindVendorSpacemitOrt.cmake	active-build-runtime
cmake/modules/FindVendorSpacemitOrt.cmake	26	"if(EXISTS ""${VENDOR_SPACEMIT_ORT_ROOT}/lib/libspacemit_ep.so"")"	active-build-runtime
cmake/modules/FindVendorSpacemitOrt.cmake	27	"set(VENDOR_SPACEMIT_ORT_SPACEMIT_EP ""${VENDOR_SPACEMIT_ORT_ROOT}/lib/libspacemit_ep.so"")"	active-build-runtime
cmake/modules/FindVendorSpacemitOrt.cmake	31	find_package_handle_standard_args(VendorSpacemitOrt	active-build-runtime
cmake/modules/FindVendorSpacemitOrt.cmake	35	VENDOR_SPACEMIT_ORT_SPACEMIT_EP	active-build-runtime
cmake/modules/FindVendorSpacemitOrt.cmake	38	if(VendorSpacemitOrt_FOUND)	active-build-runtime
cmake/modules/FindVendorSpacemitOrt.cmake	47	if(NOT TARGET Vendor::spacemit_ep)	active-build-runtime
cmake/modules/FindVendorSpacemitOrt.cmake	48	add_library(Vendor::spacemit_ep SHARED IMPORTED)	active-build-runtime
cmake/modules/FindVendorSpacemitOrt.cmake	49	set_target_properties(Vendor::spacemit_ep PROPERTIES	active-build-runtime
cmake/modules/FindVendorSpacemitOrt.cmake	50	"IMPORTED_LOCATION ""${VENDOR_SPACEMIT_ORT_SPACEMIT_EP}"""	active-build-runtime
docs/RD_FINAL_REPORT_RU.md	10	замороженный production-релиз YOLO11.	active-user-facing
docs/RD_FINAL_REPORT_RU.md	19	YOLO26n 640 e2e, native body-FP16/head-FP32 keep-IO, rt204 SpaceMIT EP	active-user-facing
docs/RD_FINAL_REPORT_RU.md	24	vendor/runtime/tooling. Замороженный YOLO11 production остается deployable	active-user-facing
docs/RD_FINAL_REPORT_RU.md	27	## Замороженный YOLO11 baseline	active-user-facing
docs/RD_FINAL_REPORT_RU.md	32	/data/banana-yolo11-spacemit-demo	active-user-facing
docs/RD_FINAL_REPORT_RU.md	40	| Primary image visual | dynamic640 INT8 на `rt201` | production |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	41	| Normal camera | dynamic640 INT8 на `rt201` | production |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	42	| Fast-live camera | vendor320 INT8 на `rt123`, 320 letterbox | production |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	43	| Vendor320 trusted visual | `rt123` | production |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	44	| Vendor320 low-latency perf | raw `rt201` | только perf |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	45	| Vendor320 rt201 workaround | SHA256-guarded | non-default |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	46	| FP16 | keep_io 640 на `rt201`/`rt202b1` | experimental |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	47	| YOLO26n | P2 only в YOLO11 repo | не production |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	48	| Stable rt202 | протестирован, не принят | не production |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	52	YOLO11 уже был принят, tagged и mirrored. YOLO26 требовал нового поведения	active-user-facing
docs/RD_FINAL_REPORT_RU.md	61	YOLO11 production-репозиторий использовался только для read-only сравнения.	active-user-facing
docs/RD_FINAL_REPORT_RU.md	63	## Находки по rt204 runtime и API	active-user-facing
docs/RD_FINAL_REPORT_RU.md	67	`SPACEMIT_EP_DISABLE_PASSES_FILTER`, а также operator strings `YoloDecode`,	active-user-facing
docs/RD_FINAL_REPORT_RU.md	70	Строка `SPACEMIT_EP_PERFER_CORE_ARCH` существует, но полезное документированное	active-user-facing
docs/RD_FINAL_REPORT_RU.md	72	mode rt204.	active-user-facing
docs/RD_FINAL_REPORT_RU.md	87	PyTorch, ONNX Runtime CPU и rt204 SpaceMIT EP семантически согласованы для	active-user-facing
docs/RD_FINAL_REPORT_RU.md	97	| `perf_test forward` | rt204 SpaceMIT EP | 562.934799 | 1.776405 |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	98	| `app forward-only` | rt204 SpaceMIT EP | 573.281930 | 1.744342 |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	99	| `app full image benchmark` | rt204 SpaceMIT EP | 523.119274 | 1.911610 |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	101	Это R&D baseline метрики, не production claims YOLO11.	active-user-facing
docs/RD_FINAL_REPORT_RU.md	108	| Candidate | Input dtype | Output dtype | rt204 status | Решение |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	130	Решение: full-I/O FP16 принят по корректности и rt204 execution, но keep-I/O	active-user-facing
docs/RD_FINAL_REPORT_RU.md	141	| Manual ORT Q/DQ | CPU-good, но rt204/legacy runtimes блокируют Q/DQ Conv offload. |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	148	Actionable rt204 blocker:	active-user-facing
docs/RD_FINAL_REPORT_RU.md	167	| rt204 Q/DQ Conv `clip minmax` bug report | готов к отправке vendor |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	173	## YOLO11 rt204 и XSlim retrospective	active-user-facing
docs/RD_FINAL_REPORT_RU.md	175	R&D-only копии YOLO11 artifacts были протестированы под rt204. Замороженный	active-user-facing
docs/RD_FINAL_REPORT_RU.md	176	YOLO11 репозиторий не изменялся.	active-user-facing
docs/RD_FINAL_REPORT_RU.md	180	| YOLO11 dynamic640 INT8 on rt204 | pass, но медленнее production rt201 |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	181	| YOLO11 FP16 keep-I/O on rt204 | pass как R&D signal |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	182	| YOLO11 XSlim FP32/FP16 on rt204 | fail или timeout после `YoloDecode` dispatch errors |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	184	Пропущенная YOLO11 production opportunity не доказана.	active-user-facing
docs/RD_FINAL_REPORT_RU.md	191	YOLO26n 640 e2e native body-FP16/head-FP32 keep-I/O on rt204	active-user-facing
docs/RD_FINAL_REPORT_RU.md	198	## Почему YOLO26 не заменяет YOLO11 production	active-user-facing
docs/RD_FINAL_REPORT_RU.md	200	YOLO26 FP16 улучшает YOLO26 FP32, но остается медленнее замороженных YOLO11 INT8	active-user-facing
docs/RD_FINAL_REPORT_RU.md	201	production paths на K1X. YOLO26 INT8 acceleration заблокирован. YOLO11	active-user-facing
docs/RD_FINAL_REPORT_RU.md	206	- Отправить rt204 Q/DQ Conv repro runtime vendor.	active-user-facing
docs/RD_FINAL_REPORT_RU.md	210	- YOLO11 rt204 reevaluation держать отдельным adoption gate.	active-user-facing
docs/RD_FINAL_REPORT_RU.md	216	| Frozen YOLO11 production commit/tag | `9c0933be58ee122389d1a43f45f81e80655d6904`, `production-2026-07-02` |	active-user-facing
docs/RD_FINAL_REPORT_RU.md	219	| Runtime | `spacemit-ort.riscv64.2.0.4` (`rt204`) |	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	12	candidates better than `rt204`?	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	18	| `rt123` | `spacemit-ort.riscv64.1.2.3` | Minimal repros run, but full Q/DQ outputs do not match same-runtime CPU and no SpaceMIT subgraph dump was produced for the accepted-looking full row. Not accepted. |	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	19	| `rt201` | `spacemit-ort.riscv64.2.0.1` | Reproduces `output_type not implemented for clip minmax` on Q/DQ Conv. Filter fallback runs but disables Q/DQ/Conv and does not match CPU hash. |	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	20	| `rt202b1` | `spacemit-ort.riscv64.2.0.2+beta1` | Reproduces `clip minmax` on default Q/DQ Conv. Diagnostic filter rows can run, but do not preserve CPU hash and are fallback-only. |	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	21	| `rt202` | `spacemit-ort.riscv64.2.0.2` | Fails this gate with `tcm buffer alloc failed for core id 0` on SpaceMIT EP rows. |	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	22	| `rt204` | `spacemit-ort.riscv64.2.0.4` | Control runtime; reproduces the known `clip minmax` Q/DQ Conv blocker. |	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	28	| `15_conv_qdq_attr_kernel_shape.onnx` | Tiny synthetic Q/DQ Conv repro. | CPU passes on all runtimes. `rt201`, `rt202b1`, and `rt204` fail SpaceMIT EP with `clip minmax`; `rt202` fails with TCM allocation; `rt123` runs but does not prove a full-model path. |	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	30	| `manual_e2e_rep_conv_matmul_qdq.onnx` | CPU-good full YOLO26 e2e manual Q/DQ candidate. | Default SpaceMIT EP fails with `clip minmax` on `rt201`, `rt202b1`, and `rt204`; `rt202` fails TCM allocation; `rt123` runs but output hash differs from same-runtime CPU. |	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	31	| `manual_trad_rep_conv_matmul_qdq.onnx` | CPU-good full YOLO26 traditional manual Q/DQ candidate. | Same default failure class as e2e on `rt201`, `rt202b1`, and `rt204`; `rt123` output differs from same-runtime CPU. |	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	39	- `SPACEMIT_EP_DISABLE_OP_TYPE_FILTER=QuantizeLinear;DequantizeLinear;Conv`	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	42	- `SPACEMIT_EP_DISABLE_OP_TYPE_FILTER=MatMul;Add` on the stripped-kernel	active-user-facing
docs/LEGACY_RUNTIME_QDQ_SANITY.md	45	- `rt123` full-model rows produced no SpaceMIT subgraph dump and did not match	active-user-facing
docs/RD_FINAL_REPORT_EN.md	10	frozen YOLO11 production release.	active-user-facing
docs/RD_FINAL_REPORT_EN.md	19	YOLO26n 640 e2e, native body-FP16/head-FP32 keep-IO, rt204 SpaceMIT EP	active-user-facing
docs/RD_FINAL_REPORT_EN.md	24	vendor/runtime/tooling fixes. Frozen YOLO11 production remains the deployable	active-user-facing
docs/RD_FINAL_REPORT_EN.md	27	## Frozen YOLO11 Baseline	active-user-facing
docs/RD_FINAL_REPORT_EN.md	32	/data/banana-yolo11-spacemit-demo	active-user-facing
docs/RD_FINAL_REPORT_EN.md	40	| Primary image visual | dynamic640 INT8 on `rt201` | production |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	41	| Normal camera | dynamic640 INT8 on `rt201` | production |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	42	| Fast-live camera | vendor320 INT8 on `rt123`, 320 letterbox | production |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	43	| Vendor320 trusted visual | `rt123` | production |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	44	| Vendor320 low-latency perf | raw `rt201` | perf-only |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	45	| Vendor320 rt201 workaround | SHA256-guarded | non-default |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	46	| FP16 | keep_io 640 on `rt201`/`rt202b1` | experimental |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	47	| YOLO26n | P2 only in YOLO11 repo | not production |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	48	| Stable rt202 | tested, not adopted | not production |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	52	YOLO11 was already accepted, tagged, and mirrored. YOLO26 required new	active-user-facing
docs/RD_FINAL_REPORT_EN.md	61	The YOLO11 production repository was used only for read-only comparison.	active-user-facing
docs/RD_FINAL_REPORT_EN.md	63	## rt204 Runtime and API Findings	active-user-facing
docs/RD_FINAL_REPORT_EN.md	66	new diagnostic/runtime surfaces including `SPACEMIT_EP_DISABLE_PASSES_FILTER`	active-user-facing
docs/RD_FINAL_REPORT_EN.md	70	The `SPACEMIT_EP_PERFER_CORE_ARCH` spelling exists, but no useful documented	active-user-facing
docs/RD_FINAL_REPORT_EN.md	71	K1/K3/X60 override value was found. Default mode is the accepted rt204 mode for	active-user-facing
docs/RD_FINAL_REPORT_EN.md	87	PyTorch, ONNX Runtime CPU, and rt204 SpaceMIT EP agree semantically for the	active-user-facing
docs/RD_FINAL_REPORT_EN.md	96	| `perf_test forward` | rt204 SpaceMIT EP | 562.934799 | 1.776405 |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	97	| `app forward-only` | rt204 SpaceMIT EP | 573.281930 | 1.744342 |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	98	| `app full image benchmark` | rt204 SpaceMIT EP | 523.119274 | 1.911610 |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	100	These are R&D baseline metrics, not YOLO11 production claims.	active-user-facing
docs/RD_FINAL_REPORT_EN.md	107	| Candidate | Input dtype | Output dtype | rt204 status | Decision |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	129	Decision: full-I/O FP16 is accepted for correctness and rt204 execution, but	active-user-facing
docs/RD_FINAL_REPORT_EN.md	140	| Manual ORT Q/DQ | CPU-good, but rt204/legacy runtimes block Q/DQ Conv offload. |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	147	The actionable rt204 blocker is:	active-user-facing
docs/RD_FINAL_REPORT_EN.md	166	| rt204 Q/DQ Conv `clip minmax` bug report | ready for vendor submission |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	172	## YOLO11 rt204 and XSlim Retrospective	active-user-facing
docs/RD_FINAL_REPORT_EN.md	174	R&D-only copies of YOLO11 artifacts were tested under rt204. The frozen YOLO11	active-user-facing
docs/RD_FINAL_REPORT_EN.md	179	| YOLO11 dynamic640 INT8 on rt204 | passes, but slower than production rt201 |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	180	| YOLO11 FP16 keep-I/O on rt204 | passes as R&D signal |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	181	| YOLO11 XSlim FP32/FP16 on rt204 | fails or times out after `YoloDecode` dispatch errors |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	183	No missed YOLO11 production opportunity was proven.	active-user-facing
docs/RD_FINAL_REPORT_EN.md	190	YOLO26n 640 e2e native body-FP16/head-FP32 keep-I/O on rt204	active-user-facing
docs/RD_FINAL_REPORT_EN.md	197	## Why YOLO26 Does Not Replace YOLO11 Production	active-user-facing
docs/RD_FINAL_REPORT_EN.md	199	YOLO26 FP16 improves over YOLO26 FP32, but remains slower than frozen YOLO11	active-user-facing
docs/RD_FINAL_REPORT_EN.md	200	INT8 production paths on K1X. YOLO26 INT8 acceleration is blocked. YOLO11	active-user-facing
docs/RD_FINAL_REPORT_EN.md	205	- Submit rt204 Q/DQ Conv repro to the runtime vendor.	active-user-facing
docs/RD_FINAL_REPORT_EN.md	209	- Keep YOLO11 rt204 reevaluation as a separate adoption gate.	active-user-facing
docs/RD_FINAL_REPORT_EN.md	215	| Frozen YOLO11 production commit/tag | `9c0933be58ee122389d1a43f45f81e80655d6904`, `production-2026-07-02` |	active-user-facing
docs/RD_FINAL_REPORT_EN.md	218	| Runtime | `spacemit-ort.riscv64.2.0.4` (`rt204`) |	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	21	| FP32 vanilla e2e | rt204 | `app forward-only`, 50x5 | 578.041776 | 1.729979 | pass | baseline |	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	22	| FP32 XSlim simplify-only | rt204 | `app forward-only`, 20x3 | 582.029471 | 1.718126 | pass | no app-level improvement |	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	23	| FP32 XSlim simplify-only | rt204 | `app full image single` | 705.793 | 1.417 | pass, 5 objects | no useful full-image gain |	active-user-facing
