image_id	file_name	width	height	coco_url	flickr_url	license_id	annotation_count	category_ids	small_original	medium_original	large_original	small_letterboxed	medium_letterboxed	large_letterboxed	aspect_bin	object_count_bin	rank_sha256	license_name	license_url	file_sha256	pixel_sha256	C50	C200	C500	C1000	H500	BALANCED
136970	000000136970.jpg	500	375	http://images.cocodataset.org/train2017/000000136970.jpg	http://farm2.staticflickr.com/1258/1314924038_7cc164b43f_z.jpg	4	3	1,39,62	2	1	0	1	1	1	squareish	2-4	01b67d9789a214ed64c8ad5773c99d95b2309842ce00d709840fc33bd941ea8c	Attribution License	http://creativecommons.org/licenses/by/2.0/	058ae418baa9e2331213699066436ad082accd09de1b104c0ae281ba73b81180	5e8af3050fadadfb0d08d5133fb4fba0f22799bf2f6a102ea7a69ba24340a10d	0	0	0	1	0	0
137377	000000137377.jpg	640	427	http://images.cocodataset.org/train2017/000000137377.jpg	http://farm2.staticflickr.com/1404/4720087689_91eefc3508_z.jpg	4	5	1,27,77	3	1	1	2	2	1	landscape	5-10	0005222cd43847287f92acfd7e44176a050c7f83d95752e5d0bd05a097dd33d8	Attribution License	http://creativecommons.org/licenses/by/2.0/	fcf3fbdc7858fd4d5fabe9f8dac99cfea26e3294917bd21a936162db58d7f420	a4508e40aa7e6ba0f0bbde98ebdc7d1f77c86cf73219a5c3bc4b0ac8247b8ec2	1	1	1	1	0	1
137496	000000137496.jpg	640	477	http://images.cocodataset.org/train2017/000000137496.jpg	http://farm7.staticflickr.com/6123/5928303332_3257f5b655_z.jpg	3	7	1,5	3	2	2	1	4	2	landscape	5-10	00eff02a2d6fd0328d9652f37383bff511c6db21d2c83efdfc978c938f0e3995	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	47e9da77941af794b9dd9ab09c36a57d57075236c4e9dd598db90640ae39ed16	4c5af0e41d315b205f79339b58dc0d3ea7961901167d2d9a17edda495b6a1795	0	0	1	1	0	1
137583	000000137583.jpg	640	363	http://images.cocodataset.org/train2017/000000137583.jpg	http://farm8.staticflickr.com/7081/7173634461_fb60171ba7_z.jpg	1	2	22,23	0	0	2	0	0	2	landscape	2-4	02a0afc059319b56c2e67cb70472d2e6e85bdab46953969fc20f0f9e74ebd05b	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	3e464dbbb8857fdef842877596b38bfc30326165a96e28c31dbf60f843fe2d08	1839debd9bc40adb01cebc28834efb8c0dc8f56e69b9b2f8318098002e5ffd57	0	0	0	0	1	0
138271	000000138271.jpg	500	375	http://images.cocodataset.org/train2017/000000138271.jpg	http://farm1.staticflickr.com/125/343453151_112750ae43_z.jpg	2	3	47,78,79	0	1	2	0	1	2	squareish	2-4	00f05fa2f93c3d28bf85289e3dc970acbe24f2ef351fb86694755f357583b2b0	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	be20a6b3b0724b10b284001e2309ae3fc26d7b92856604ca06b3d93508f0723a	6649e5099f6d5db0f7963a0cb8f8df1ace71fac1073bce8f726361f83d44b88c	0	0	1	1	0	1
138488	000000138488.jpg	640	635	http://images.cocodataset.org/train2017/000000138488.jpg	http://farm4.staticflickr.com/3185/3066905411_4b6dcdb830_z.jpg	3	3	1,4	0	0	3	0	0	3	squareish	2-4	0315e870682ec5b79e600134e7c7d31f6a901c9c3db9a56b3fdece985cb9d1c5	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	a85ad60d5e3e45fb969b9b0fd303d5fd828773193da2dc2e1c722da3b3dfea6d	78cc4b8428cb552bbb3276eb1e5015fb6e937ef47b0281842356993520923ccc	0	0	0	0	1	0
139113	000000139113.jpg	640	427	http://images.cocodataset.org/train2017/000000139113.jpg	http://farm8.staticflickr.com/7018/6472609265_a320cd7974_z.jpg	3	6	1,37	1	2	3	1	2	3	landscape	5-10	01e27719b62504ca211e8e32d704de2fa0f0c7900a7b6e268831152f52373586	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	45cdb4b3cce1b82233eb0b0b77023794cdc5914c83dc20a3784ff0acfd54903f	e7ebb66e530c9c418f93e9c4ae376598e487b4d0890256d8c5640c32ce72fff1	0	0	0	1	0	0
139198	000000139198.jpg	640	426	http://images.cocodataset.org/train2017/000000139198.jpg	http://farm9.staticflickr.com/8052/8377940777_774c6c8844_z.jpg	1	14	1,19	12	2	0	10	3	1	landscape	11+	01bbb5bec7181521e131b77e4fa69effe1707a69a7fd3a56c11e57061274f507	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	73bd840dd363b0f3693449e523aeb758b85fb6e346b7f9666cb050bac1afa8fe	97da1d5c99e137764b4a3562b725b461d2bad63c9165fd346d8c5c69b557528c	0	0	0	1	0	0
139625	000000139625.jpg	640	480	http://images.cocodataset.org/train2017/000000139625.jpg	http://farm9.staticflickr.com/8022/7550804914_0607cbdcf7_z.jpg	4	7	16,70,81,84,90	3	3	1	2	4	1	squareish	5-10	00f25c038a2c9ba2e5aa8757e3d68fb0eae325efc8f668eaf80ab18be05f5a74	Attribution License	http://creativecommons.org/licenses/by/2.0/	201f4a2dc5e920403312d53a654fa0d84171052e568124eb8ed75b521dfb354e	75d8142a0ebdf03cb20cc86c4d8222e08842c0d9a92ebe3cbda495833beb688c	0	0	1	1	0	1
139914	000000139914.jpg	480	640	http://images.cocodataset.org/train2017/000000139914.jpg	http://farm9.staticflickr.com/8151/7568710398_9cdf458c8a_z.jpg	1	4	74,76,77	0	1	3	0	0	4	squareish	2-4	02c5c60dd3c2bbcb876eb26325106403a25762aa69fbdc208bf883bfb8eb4282	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	8afba5247438b02d9019d6b20e7b7ce4f07e4ad985bf77c190e9feeeba39f1b8	761873376e2241f82e380fda7ad087612f51ecad5445f780592b71b8b7128cff	0	0	0	0	1	0
140390	000000140390.jpg	500	500	http://images.cocodataset.org/train2017/000000140390.jpg	http://farm1.staticflickr.com/170/366885483_751d7a3b32_z.jpg	3	1	16	0	0	1	0	0	1	squareish	0-1	0037b6f0c6a0a2bb34e99d8a502686d6426ed00845b12a32d99af8a7d8c17268	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	dab7b6b8458c3e29eb5ab3b7fd71165219663e718d850272c21f467681bd3f21	cfc85c8388e821eb96b98431c219f360ff646975ab9dad189fc579e7f15004bf	0	1	1	1	0	1
140963	000000140963.jpg	640	480	http://images.cocodataset.org/train2017/000000140963.jpg	http://farm9.staticflickr.com/8421/7626446282_17825061c2_z.jpg	4	28	1,3,31,50,51,54,64	14	10	4	8	14	6	squareish	11+	00604b8b016d1a85abdd49f3cd1b14d81c5fcec87720169b1c17a13fd7816f5f	Attribution License	http://creativecommons.org/licenses/by/2.0/	2f86b794e805bbf2b87cc9980d69326fe9be1ca3fa2e54724f3e5aae368345f3	45707a1d7a32481cb534915f597233e94d707ea1417d9d89d5382356d5542484	0	1	1	1	0	1
141051	000000141051.jpg	640	427	http://images.cocodataset.org/train2017/000000141051.jpg	http://farm8.staticflickr.com/7048/6980397200_35cf865ce2_z.jpg	3	1	22	0	0	1	0	0	1	landscape	0-1	0083956589e9a4c7e2bd13eb263342e3a2fb074b83af4c98d6794fff2f068062	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	01b7564fd63acc794bf10dc188ee79fffea0746b30b9b3df809deed2b225b742	47ba55d6ca6eecfd690456f8723ab8ba22b6bfd14a358fb673f17354a417048d	0	0	1	1	0	1
141095	000000141095.jpg	640	480	http://images.cocodataset.org/train2017/000000141095.jpg	http://farm8.staticflickr.com/7288/8734650178_ff42777baa_z.jpg	4	1	6	0	0	1	0	0	1	squareish	0-1	01499181ccf5ad5e417495859fc49b36c6456967338b4da40768831395130bbf	Attribution License	http://creativecommons.org/licenses/by/2.0/	7e5b01b677c1768f60300058c82ae064dc05724bbbebb9715e58c423edab890a	cf76036592ab43fbb0cd1c7b8a81ef0b20ec0bfae52e6e958b169e94618a4ddc	0	0	0	1	0	0
141229	000000141229.jpg	480	640	http://images.cocodataset.org/train2017/000000141229.jpg	http://farm8.staticflickr.com/7330/8909635532_47ec47a501_z.jpg	1	4	17,65,84	2	1	1	2	0	2	squareish	2-4	028b779b6d2d7263e304857457d2b874a6c82992b2804fd52ad83829959c1151	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	1e064d0a46d95d3d57537e5b0bd4928f99145d6dbadca084f6739262e2377296	70a8999f26a8c0be58b668bbc951586571753af81412d5dc769343caaad53dd2	0	0	0	0	1	0
141460	000000141460.jpg	640	443	http://images.cocodataset.org/train2017/000000141460.jpg	http://farm9.staticflickr.com/8038/8062659855_4a347f39b2_z.jpg	3	2	16	2	0	0	1	1	0	landscape	2-4	01f69afa9e345f625919a6bbe25be328c756714710f5a39d1301c705d4a5555f	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	c059f6fcbe178c9cd560f7680bf2473b93211900d59bc72ba533b2246f55e76b	fd21ac2d8251fe6f68e69d4e1009e5b063a41948fd120103718cbccfe4760358	0	0	0	1	0	0
141509	000000141509.jpg	396	640	http://images.cocodataset.org/train2017/000000141509.jpg	http://farm9.staticflickr.com/8351/8279031286_1e6c5d1b25_z.jpg	1	3	1,32,88	0	2	1	0	1	2	portrait	2-4	01c1889d50452a262c51588f8e37e17189a9ca2efb4a5b1200e66049aba5984c	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	df17c60b3fd4db8d3bd8440560d24ce8041f21533f21d00b11cb0eaa3fe44275	090d3106a2110e31f93ff767091656bc8a5d11abe310e7d9119c6d73fba51492	0	0	0	1	0	0
142340	000000142340.jpg	428	640	http://images.cocodataset.org/train2017/000000142340.jpg	http://farm5.staticflickr.com/4124/5202614953_9ee927d4ac_z.jpg	5	1	70	0	0	1	0	0	1	portrait	0-1	016d0f486673073b181818ec97673fb04f99ede16bb5536c49dc19b336dd3459	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	dd88470332cbc3abb04f6b6ada655f6baa1ad39afe93cc46b9eb9f9222339689	d847ba7fca1d9e41b702d9339627d00da5ad5d901dec67e8e2539e37dbe5936b	0	0	0	1	0	0
142970	000000142970.jpg	640	480	http://images.cocodataset.org/train2017/000000142970.jpg	http://farm7.staticflickr.com/6177/6171950009_2c1bf5a473_z.jpg	6	6	44,46,48,49,67	0	5	1	0	4	2	squareish	5-10	01c60d9308a14cf61c870801076125818f987ba7bfc1962135c08bcba4caed91	Attribution-NoDerivs License	http://creativecommons.org/licenses/by-nd/2.0/	2131da4a0197beeea252cb53a67f0fcb021a88a223c471af76b3cf8e810362f7	9338f69accd4124c3ddfdb2a168645f242545b5cdd2ec137dcbaf34ac45dc2fe	0	0	0	1	0	0
143174	000000143174.jpg	640	512	http://images.cocodataset.org/train2017/000000143174.jpg	http://farm9.staticflickr.com/8264/8706795810_4c7947101d_z.jpg	3	5	10	5	0	0	4	1	0	squareish	5-10	01dd9c34792a1ef801f2487c1dc6a4b97ac7238072a73f8eddbca12d119cca78	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	3af36c7de8c290c87cd8bda98839cd388f21df1a24184c99c2e3a763d9b4efd8	aa3c242c78bea192938e7b700be9a75058ef5f086cf00a03b73ddf5f3b02fcf9	0	0	0	1	0	0
143445	000000143445.jpg	375	500	http://images.cocodataset.org/train2017/000000143445.jpg	http://farm1.staticflickr.com/205/491485415_1f1760132e_z.jpg	1	23	1,31,44,46,51,67	12	6	5	1	16	6	squareish	11+	0264b48c72b962f1d9e562c0d27ccaf392b2109bb0fccf22be8ccb585a940116	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	192e042e399f02a32221e9521405eb5d3414d4f098bf71106f80e2d54db830e8	0	0	0	0	1	0
143557	000000143557.jpg	640	427	http://images.cocodataset.org/train2017/000000143557.jpg	http://farm3.staticflickr.com/2648/3945403111_92203fd772_z.jpg	1	2	57	0	1	1	0	1	1	landscape	2-4	01d9d187011bafd420c3a0ee07b02abe7c2b4bf20d337eeeaad2da145662dc91	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	5f8b7c84347243a15c11c7c0f7f1fd66933f681fb7c90f0e163ed950235c5985	aefb69cba18aef982bb429575a784bf46e22a8a5463bbc9a088a75d7d200f3f4	0	0	0	1	0	0
143874	000000143874.jpg	640	509	http://images.cocodataset.org/train2017/000000143874.jpg	http://farm8.staticflickr.com/7057/6820774080_c4f21188b2_z.jpg	4	5	8,47,62	1	3	1	1	3	1	squareish	5-10	00123c39c1b970329041ec88a63f484e3200d9ba6cd5d4dc2df7a43b9866cc99	Attribution License	http://creativecommons.org/licenses/by/2.0/	4eebc3dbb36223c738350886b921d58881a7dea05137b4aee692a9adf5c2507e	d1ca1075d6b28cd92d438c1c065e3a06a4ee0f8cb7b91509e4a7039c704b2653	1	1	1	1	0	1
144502	000000144502.jpg	462	640	http://images.cocodataset.org/train2017/000000144502.jpg	http://farm5.staticflickr.com/4036/4677592770_bd2fce4730_z.jpg	3	2	1,32	0	0	2	0	0	2	portrait	2-4	0069c46acc5c85d53e6f6cdb2bd0b871c7db1a0de1cbc207bfa7793609dceaab	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	bdda0037cd94a1e3bf24fcf5aec290c5a70b71d5c8ce11b1b7c3951e425f4c98	7a6699a732fecf319389d3603b576397c5c0bfdebb211bbc3219c5e0057796b3	0	1	1	1	0	1
144985	000000144985.jpg	640	404	http://images.cocodataset.org/train2017/000000144985.jpg	http://farm3.staticflickr.com/2424/4004242981_9251d97626_z.jpg	1	4	8,10,15	2	1	1	2	1	1	landscape	2-4	00c5e64cf90e03928dff352139e8428d32cb82c54c2e7dc88268a0a8e5a427da	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	9855fd53d2289df5882e736a58c1db3054d2c47d331d6c559b3801ea00cb6d94	66ac0afac509a4436611a72329d785a05052477a3c9db3a4b321d7a0b1bd1743	0	0	1	1	0	1
145679	000000145679.jpg	640	427	http://images.cocodataset.org/train2017/000000145679.jpg	http://farm7.staticflickr.com/6016/6019100646_65eeb70210_z.jpg	1	2	1,28	0	1	1	0	1	1	landscape	2-4	00bdd374c5f44064d2a5791affea5210ee5fd0ddbc02338a55768beb3a596a9d	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	ade13c99fc1cab896fe7d5f5a37fc716746ce46cafe986b24a34e323da6d73e0	2765d722de099db5d8455977ed24b829c799761a632b88c6aab6e78c20665cda	0	0	1	1	0	1
146640	000000146640.jpg	417	640	http://images.cocodataset.org/train2017/000000146640.jpg	http://farm3.staticflickr.com/2016/2474980517_c85b8f0015_z.jpg	2	4	1,37,43	0	1	3	0	1	3	portrait	2-4	01f23b012924f58247bbc6a4da361dc55fbc0b1e3e4d958a995d119937ef9055	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	6b25d61532090bc017307e4bd8ada8188fc441adaefaac178cbbff45f880fef4	761a574e513af63e6abb73e983f3276bebfcaa7d8e6ab1047c6d95306e2ee918	0	0	0	1	0	0
147256	000000147256.jpg	640	477	http://images.cocodataset.org/train2017/000000147256.jpg	http://farm4.staticflickr.com/3404/3482553728_b15fcbdf92_z.jpg	1	9	56	0	8	1	0	4	5	landscape	5-10	0064d040b01dcb5b00cc65909d1eed12d9fdf5380bec0cd65091ff85fe7bf32d	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	8652961599cabe90a07a175819d2c2a7f2d516dd8dd3c28215f8dc01e3e05a2b	7b6aeeb3505affac0b6553a02c9127cc2de0d0035ff5d32acefaa036c0fc0599	0	1	1	1	0	1
147873	000000147873.jpg	640	480	http://images.cocodataset.org/train2017/000000147873.jpg	http://farm9.staticflickr.com/8251/8565333467_8793cf8ccc_z.jpg	3	13	49,51,81,86	9	4	0	9	4	0	squareish	11+	032d3307d3d526a303efb77235f34f7a7e9742cf79b5e1b874258c996e5cefee	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	058c99be3868f7b2ba06e9dfa2de61710957da28a763b1757a85abdf58b6b985	0	0	0	0	1	0
147983	000000147983.jpg	640	480	http://images.cocodataset.org/train2017/000000147983.jpg	http://farm6.staticflickr.com/5482/9248821557_a2e2157fb0_z.jpg	4	4	47,60,67	0	1	3	0	0	4	squareish	2-4	006c44d5dfc5c9d46efa3a1f5769a63fd0999a3c1d601b2bb81a7f01e44e96db	Attribution License	http://creativecommons.org/licenses/by/2.0/	205d922de82b559cd5556faa799ea53d5eab2a37addf07eff63a3ea8755acd3a	0847a7e4c19d90b1c7a3848fa193b3d88c54376fbf8c6f1ad36a9b7f3bbb79d5	0	1	1	1	0	1
148004	000000148004.jpg	640	480	http://images.cocodataset.org/train2017/000000148004.jpg	http://farm3.staticflickr.com/2397/1569350076_156028f730_z.jpg	1	1	22	0	0	1	0	0	1	squareish	0-1	0154e8a66910a0792b8df4477772ad917bae7807a5326e71ab7a49bfd67979fc	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	9660922f7d81e1c500fba19f751167126949100e385645cea5a194669559b77d	eed68413aac36b59d1ded41af14fa09d377198d46bb0883ca0c8f1920cb56da2	0	0	0	1	0	0
148085	000000148085.jpg	640	426	http://images.cocodataset.org/train2017/000000148085.jpg	http://farm6.staticflickr.com/5209/5313342803_55b079ee1f_z.jpg	1	2	1,41	0	1	1	0	1	1	landscape	2-4	01f0c87bf6bd4a156643fcef409554587a0231a45604aaf601711b770b1e11b3	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	cf0d4ddb7ea1735b03adcdd1cc1a81c8ab816871c54e20e0605565486553c47e	143d29ab4458433fddc7d1376e4b1ddb4c1d1ecb00b131497a27bba63d11fbcd	0	0	0	1	0	0
148771	000000148771.jpg	480	640	http://images.cocodataset.org/train2017/000000148771.jpg	http://farm5.staticflickr.com/4063/4632527779_36ae5b7313_z.jpg	1	2	70	0	0	2	0	0	2	squareish	2-4	02e37660259a6c7acceae8fe2c09fbb2aa85b375d080cbb571be7966d3ca6e2f	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	86a636775cb1c016d4496d9fab71fe26177652020de8e58cfb1d398efdf6e245	53654a98d22298c030b274c1cd7e28430799e250677568fcbbb8e0db3164928a	0	0	0	0	1	0
148839	000000148839.jpg	640	463	http://images.cocodataset.org/train2017/000000148839.jpg	http://farm4.staticflickr.com/3646/3295159419_09fba41978_z.jpg	2	2	17,46	0	0	2	0	0	2	landscape	2-4	004eb245e962d1afcf00b6e7250cc81a97f87d18895d623f1359c4de818f9e69	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	246bd0f31746589918d21f1759336048ee518509db07056e9719f204da91375d	5be90d868dc4da948652cfd4f6af5334e944eb4d3980ee513fa887ed70c49063	0	1	1	1	0	1
148901	000000148901.jpg	640	427	http://images.cocodataset.org/train2017/000000148901.jpg	http://farm8.staticflickr.com/7048/8689596725_3b619d19a6_z.jpg	2	20	1,8,10,31	10	9	1	8	11	1	landscape	11+	020cbd50f90fbe979e26fc96809979a4b255c02ed232b0bb269d2ff0b8075546	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	192d0f744b0960214440502d922637817c259119d5230fc15a3a0d9dd99c1168	78a4853658a00a4f5bef2792a525dcc10dcd2c6b8de9ed9dc0c21061ce1edb0c	0	0	0	1	0	0
150091	000000150091.jpg	640	425	http://images.cocodataset.org/train2017/000000150091.jpg	http://farm3.staticflickr.com/2894/9449747294_08bd4750a0_z.jpg	6	5	1,7,10	4	0	1	3	1	1	landscape	5-10	009c7de3303c71b41d204fa22ab86a93fe53e17a352e7bfec7cd7c56b3cf61ed	Attribution-NoDerivs License	http://creativecommons.org/licenses/by-nd/2.0/	253d131c525a8fd10df7ac6a721067db0b813a4ba4883bc179787ff8d9f7d84e	122962c0f5b7945b60f141a10e96ea7cdd42bd08b4f4851e164595bdd235b078	0	0	1	1	0	1
150867	000000150867.jpg	640	480	http://images.cocodataset.org/train2017/000000150867.jpg	http://farm1.staticflickr.com/119/294546776_417a3f3375_z.jpg	3	23	1,15,16,64	18	4	1	15	4	4	squareish	11+	02de57cb40f9732e5f3271303ffaa508596bce704cf88c5009131b367f7619d8	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	d8518d4588363353a47a8e1cc4950deff96d93ac44230cfc5a8fdc15570a7842	0	0	0	0	1	0
151159	000000151159.jpg	640	488	http://images.cocodataset.org/train2017/000000151159.jpg	http://farm9.staticflickr.com/8516/8463627420_4a46e21b22_z.jpg	4	8	1,15,41	1	5	2	0	4	4	squareish	5-10	00b0b8e4b55e8144dadeae8b3375d6f544075edf1bc3293df8cbaa3010affc6e	Attribution License	http://creativecommons.org/licenses/by/2.0/	97cbbb5247cbfbbf32909f50c3b8183f64fd8c6fa953b51af2682b786ea61ccf	9ae37e7047b683776d49138d14889640c488baa9c5633a6d89bcfc9c6f6beef7	0	0	1	1	0	1
151299	000000151299.jpg	500	375	http://images.cocodataset.org/train2017/000000151299.jpg	http://farm1.staticflickr.com/53/136539422_3e4336139e_z.jpg	1	2	1,36	1	1	0	0	1	1	squareish	2-4	02f4d33cb060e9c05f269eaa014bb841cdb287a4e9f33af08356ecf5c05d12e3	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	3fbf44bb8b10393487461b8d987f20fcd581b95100e7881048fc4d3b2f0ee3a7	80dc0cb96090fcfc9312ffd5ef39a0bd3ac177813f5aa5a70c8453ff9744a541	0	0	0	0	1	0
151671	000000151671.jpg	640	480	http://images.cocodataset.org/train2017/000000151671.jpg	http://farm6.staticflickr.com/5188/5622196429_b1aa1c1270_z.jpg	2	4	1,3,52	1	1	2	0	2	2	squareish	2-4	00b386c798309e34bf530010e75921c0e48f75837003f5c639319b85c856f828	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	fa285c6519961d1632c5b8db2103767d2d6688357359ef955421fc6182b1b250	c733d421bbbf45fe8fd87c21074b44a6bb6f9b9a57f4ad5528c57471803441c8	0	0	1	1	0	1
151833	000000151833.jpg	333	500	http://images.cocodataset.org/train2017/000000151833.jpg	http://farm3.staticflickr.com/2388/2361379927_51f23ab0e4_z.jpg	3	6	1,34	3	2	1	0	4	2	portrait	5-10	023457e0a605dcb2c1393ce024fb8c583f3c1a7fc0780cb06535edc5addb15c0	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	435602cc5fed5f983674da15032df07427e032aa01ad4e08953e095c13465af7	d6e587799b7a4823cebdc7d7ba1d43a4b834caacd9d87ab2a2bb05c75262198d	0	0	0	0	1	0
152060	000000152060.jpg	640	360	http://images.cocodataset.org/train2017/000000152060.jpg	http://farm9.staticflickr.com/8249/8541637395_cd52051b95_z.jpg	2	26	1,44,46,49,50,54,61,62,67,75,77,79,81,82	16	8	2	14	9	3	landscape	11+	2fe24e084c6247a71bcb6ba641c8557b441d4ed50c4fe246c2ad4890604cbe54	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	1e88b08e83c3ed48bc02238b494a073b15928666418674d45156e238108f2843	a2ae82398d14ac3fe9161f7fa843779df33b782e70de501a173fef199aab7682	0	0	0	0	0	1
152946	000000152946.jpg	500	375	http://images.cocodataset.org/train2017/000000152946.jpg	http://farm4.staticflickr.com/3442/3396389743_b011b8dffe_z.jpg	1	12	1,35,36	7	3	2	1	6	5	squareish	11+	02fff4c27f0b8b187c27ccdb6746db5d7f24c96ab42badfbdcb876c0f5c259e9	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	a7c956637ac6c2d1f9395a29b0cfa4097e1f0e152032d682aab462a90791b548	0	0	0	0	1	0
153036	000000153036.jpg	500	334	http://images.cocodataset.org/train2017/000000153036.jpg	http://farm3.staticflickr.com/2045/2362123184_bcfe8606a4_z.jpg	3	10	1,17,47,65,75,87,88	5	1	4	3	2	5	landscape	5-10	01c672a0f2d5822ad03a45b8786659399ef03405654c65af144afd52087e0927	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	ea5c82e01966d21d57006fe01d2e36c2ffe5f6cd9ecebda588f01ab78437fdbf	76f047286dd0762069d9a131e47bf3dcb4fb348854ea4b529857c78457682936	0	0	0	1	0	0
153123	000000153123.jpg	480	640	http://images.cocodataset.org/train2017/000000153123.jpg	http://farm5.staticflickr.com/4117/4792510134_346fc5623e_z.jpg	1	2	1,32	0	0	2	0	0	2	squareish	2-4	00450d30cabfe9061b028f5c91cd32484693296c9191e94773a4c0226fbcc0af	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	4043010d1e0bee6ff1c3be461cc05fcace9a49ca2a8cc6482b4f37b4c13d3726	2c58a0d0e1fce81737d3263a9f7e7a55089cb5bc2da4f20bf1c5d859f6c59973	0	1	1	1	0	1
153923	000000153923.jpg	500	356	http://images.cocodataset.org/train2017/000000153923.jpg	http://farm1.staticflickr.com/215/464878356_9ad79dbd6d_z.jpg	2	13	1,39,40	9	4	0	7	3	3	landscape	11+	01cc38269c40b4617fc308c22abae272cc0515ff990ee0ca323c9c65ed83a705	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	cc475e5b0a065ca4297e5bde254b543524782a5ac8e31421c4f8bff54dc065bc	80e2acd82943fc6a221e37734e00f034bfc9f43795057692d10024d22de2a8fd	0	0	0	1	0	0
